"Time","adcs_SunVectors.xm_sun_vector_x","adcs_SunVectors.xm_sun_vector_y","adcs_SunVectors.xm_sun_vector_z","adcs_SunVectors.yp_sun_vector_x","adcs_SunVectors.yp_sun_vector_y","adcs_SunVectors.yp_sun_vector_z","adcs_SunVectors.ym_sun_vector_x","adcs_SunVectors.ym_sun_vector_y","adcs_SunVectors.ym_sun_vector_z","adcs_SunVectors.xp_sun_vector_x","adcs_SunVectors.xp_sun_vector_y","adcs_SunVectors.xp_sun_vector_z","adcs_SunVectors.zm_sun_vector_x","adcs_SunVectors.zm_sun_vector_y","adcs_SunVectors.zm_sun_vector_z","adcs_SunVectors.zp_sun_vector_x","adcs_SunVectors.zp_sun_vector_y","adcs_SunVectors.zp_sun_vector_z"
1722012471005,0,0,0,0,0,0,0,0,0,0,0,0,-0.063439,-0.42056,-0.905044,0,0,0
1722012472181,0,0,0,0,0,0,0,0,0,0,0,0,-0.063238,-0.420853,-0.904922,0,0,0
1722012473158,0,0,0,0,0,0,0,0,0,0,0,0,-0.063247,-0.420684,-0.905,0,0,0
1722012473997,0,0,0,0,0,0,0,0,0,0,0,0,-0.062836,-0.420296,-0.905209,0,0,0
1722012474924,0,0,0,0,0,0,0,0,0,0,0,0,-0.063584,-0.464915,-0.883069,0,0,0
1722012475847,0,0,0,0,0,0,0,0,0,0,0,0,-0.064044,-0.484571,-0.872404,0,0,0
1722012476737,0,0,0,0,0,0,0,0,0,0,0,0,-0.064282,-0.484391,-0.872487,0,0,0
1722012477853,0,0,0,0,0,0,0,0,0,0,0,0,-0.064368,-0.484539,-0.872398,0,0,0
1722012478933,0,0,0,0,0,0,0,0,0,0,0,0,-0.063877,-0.484431,-0.872494,0,0,0
1722012483152,0,0,0,0,0,0,0,0,0,0,0,0,-0.064125,-0.498905,-0.864281,0,0,0
1722012484231,0,0,0,0,0,0,0,0,0,0,0,0,-0.062878,-0.508338,-0.858859,0,0,0
1722012486259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012487150,0,0,0,0,0,0,0,0,0,0,0,0,-0.062434,-0.508099,-0.859033,0,0,0
1722012488081,0,0,0,0,0,0,0,0,0,0,0,0,-0.062441,-0.507687,-0.859276,0,0,0
1722012488975,0,0,0,0,0,0,0,0,0,0,0,0,-0.062152,-0.507703,-0.859288,0,0,0
1722012489852,0,0,0,0,0,0,0,0,0,0,0,0,-0.062542,-0.507157,-0.859582,0,0,0
1722012490723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012491852,0,0,0,0,0,0,0,0,0,0,0,0,-0.061003,-0.541511,-0.838477,0,0,0
1722012492846,0,0,0,0,0,0,0,0,0,0,0,0,-0.060437,-0.55533,-0.829431,0,0,0
1722012493793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012494827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012495688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012497238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012497884,0,0,0,0,0,0,0,0,0,0,0,0,-0.060123,-0.55548,-0.829354,0,0,0
1722012499173,0,0,0,0,0,0,0,0,0,0,0,0,-0.059817,-0.555126,-0.829613,0,0,0
1722012500124,0,0,0,0,0,0,0,0,0,0,0,0,-0.06085,-0.575469,-0.815557,0,0,0
1722012501212,0,0,0,0,0,0,0,0,0,0,0,0,-0.060671,-0.575393,-0.815623,0,0,0
1722012501936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012506002,0,0,0,0,0,0,0,0,0,0,0,0,-0.061415,-0.575136,-0.81575,0,0,0
1722012507019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012507966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012510219,0,0,0,0,0,0,0,0,0,0,0,0,-0.064703,-0.549219,-0.83317,0,0,0
1722012512187,0,0,0,0,0,0,0,0,0,0,0,0,-0.06503,-0.549432,-0.833004,0,0,0
1722012513121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722012514124,0,0,0,0,0,0,0,0,0,0,0,0,-0.065186,-0.545728,-0.835423,0,0,0
1722012516245,0,0,0,0,0,0,0,0,0,0,0,0,-0.067267,-0.467342,-0.881514,0,0,0
1722012517269,0,0,0,0,0,0,0,0,0,0,0,0,-0.067285,-0.466983,-0.881703,0,0,0
1722012518090,0,0,0,0,0,0,0,0,0,0,0,0,-0.068001,-0.46786,-0.881183,0,0,0
1722012519080,0,0,0,0,0,0,0,0,0,0,0,0,-0.067714,-0.469229,-0.880477,0,0,0
1722012519854,0,0,0,0,0,0,0,0,0,0,0,0,-0.067966,-0.469473,-0.880327,0,0,0
1722012520929,0,0,0,0,0,0,0,0,0,0,0,0,-0.068492,-0.468223,-0.880952,0,0,0
1722012521876,0,0,0,0,0,0,0,0,0,0,0,0,-0.067767,-0.469652,-0.880247,0,0,0
1722012522742,0,0,0,0,0,0,0,0,0,0,0,0,-0.069625,-0.437076,-0.896726,0,0,0
1722012523818,0,0,0,0,0,0,0,0,0,0,0,0,-0.069167,-0.263352,-0.962217,0,0,0
