"Time","adcs_SunVectors.xm_sun_vector_x","adcs_SunVectors.xm_sun_vector_y","adcs_SunVectors.xm_sun_vector_z","adcs_SunVectors.yp_sun_vector_x","adcs_SunVectors.yp_sun_vector_y","adcs_SunVectors.yp_sun_vector_z","adcs_SunVectors.ym_sun_vector_x","adcs_SunVectors.ym_sun_vector_y","adcs_SunVectors.ym_sun_vector_z","adcs_SunVectors.xp_sun_vector_x","adcs_SunVectors.xp_sun_vector_y","adcs_SunVectors.xp_sun_vector_z","adcs_SunVectors.zm_sun_vector_x","adcs_SunVectors.zm_sun_vector_y","adcs_SunVectors.zm_sun_vector_z","adcs_SunVectors.zp_sun_vector_x","adcs_SunVectors.zp_sun_vector_y","adcs_SunVectors.zp_sun_vector_z"
1722010953833,0,0,0,0,0,0,0,0,0,0,0,0,0.002758,0.002941,-0.999992,0,0,0
1722010954784,0,0,0,0,0,0,0,0,0,0,0,0,0.016827,0.001441,-0.999857,0,0,0
1722010955731,0,0,0,0,0,0,0,0,0,0,0,0,0.016823,0.001036,-0.999858,0,0,0
1722010956935,0,0,0,0,0,0,0,0,0,0,0,0,0.016762,0.000047,-0.99986,0,0,0
1722010957669,0,0,0,0,0,0,0,0,0,0,0,0,0.016234,0.00038,-0.999868,0,0,0
1722010958787,0,0,0,0,0,0,0,0,0,0,0,0,0.016418,0.000024,-0.999865,0,0,0
1722010959951,0,0,0,0,0,0,0,0,0,0,0,0,0.015315,-0.000525,-0.999883,0,0,0
1722010961500,0,0,0,0,0,0,0,0,0,0,0,0,0.02333,-0.001812,-0.999726,0,0,0
1722010962278,0,0,0,0,0,0,0,0,0,0,0,0,0.084921,-0.003953,-0.99638,0,0,0
1722010963396,0,0,0,0,0,0,0,0,0,0,0,0,0.094331,-0.003005,-0.995536,0,0,0
1722010964129,0,0,0,0,0,0,0,0,0,0,0,0,0.09472,-0.002936,-0.9955,0,0,0
1722010965264,0,0,0,0,0,0,0,0,0,0,0,0,0.093945,-0.003404,-0.995572,0,0,0
1722010967144,0,0,0,0,0,0,0,0,0,0,0,0,0.093746,-0.003875,-0.995589,0,0,0
1722010967930,0,0,0,0,0,0,0,0,0,0,0,0,0.093822,-0.003727,-0.995582,0,0,0
1722010968997,0,0,0,0,0,0,0,0,0,0,0,0,0.093408,-0.004496,-0.995618,0,0,0
1722010969771,0,0,0,0,0,0,0,0,0,0,0,0,0.097821,-0.003617,-0.995198,0,0,0
1722010970894,0,0,0,0,0,0,0,0,0,0,0,0,0.160578,0.007184,-0.986997,0,0,0
1722010971842,0,0,0,0,0,0,0,0,0,0,0,0,0.17311,0.009925,-0.984853,0,0,0
1722010972917,0,0,0,0,0,0,0,0,0,0,0,0,0.173137,0.010256,-0.984845,0,0,0
1722010973738,0,0,0,0,0,0,0,0,0,0,0,0,0.172588,0.010173,-0.984941,0,0,0
1722010974727,0,0,0,0,0,0,0,0,0,0,0,0,0.172944,0.010265,-0.984878,0,0,0
1722010975634,0,0,0,0,0,0,0,0,0,0,0,0,0.173386,0.010675,-0.984796,0,0,0
1722010977140,0,0,0,0,0,0,0,0,0,0,0,0,0.174606,0.011532,-0.984571,0,0,0
1722010977906,0,0,0,0,0,0,0,0,0,0,0,0,0.177765,0.013341,-0.983983,0,0,0
1722010979304,0,0,0,0,0,0,0,0,0,0,0,0,0.244469,0.022471,-0.969397,0,0,0
1722010981145,0,0,0,0,0,0,0,0,0,0,0,0,0.259671,0.02426,-0.965392,0,0,0
1722010981973,0,0,0,0,0,0,0,0,0,0,0,0,0.259137,0.024281,-0.965535,0,0,0
1722010982998,0,0,0,0,0,0,0,0,0,0,0,0,0.258416,0.023446,-0.965749,0,0,0
1722010983814,0,0,0,0,0,0,0,0,0,0,0,0,0.257796,0.022877,-0.965929,0,0,0
1722010984891,0,0,0,0,0,0,0,0,0,0,0,0,0.258237,0.022679,-0.965816,0,0,0
1722010985670,0,0,0,0,0,0,0,0,0,0,0,0,0.257722,0.022613,-0.965955,0,0,0
1722010986959,0,0,0,0,0,0,0,0,0,0,0,0,0.340908,0.025254,-0.939757,0,0,0
1722010987734,0,0,0,0,0,0,0,0,0,0,0,0,0.374176,0.024939,-0.927022,0,0,0
1722010988854,0,0,0,0,0,0,0,0,0,0,0,0,0.375068,0.024987,-0.926661,0,0,0
1722010990104,0,0,0,0,0,0,0,0,0,0,0,0,0.374799,0.02446,-0.926784,0,0,0
1722010991400,0,0,0,0,0,0,0,0,0,0,0,0,0.374614,0.024279,-0.926863,0,0,0
1722010992345,0,0,0,0,0,0,0,0,0,0,0,0,0.373935,0.023747,-0.927151,0,0,0
1722010993563,0,0,0,0,0,0,0,0,0,0,0,0,0.374235,0.02393,-0.927025,0,0,0
1722010994385,0,0,0,0,0,0,0,0,0,0,0,0,0.373877,0.023368,-0.927184,0,0,0
1722010995369,0,0,0,0,0,0,0,0,0,0,0,0,0.402346,0.025114,-0.915143,0,0,0
1722010996191,0,0,0,0,0,0,0,0,0,0,0,0,0.418595,0.025795,-0.907807,0,0,0
1722010997176,0,0,0,0,0,0,0,0,0,0,0,0,0.418047,0.025596,-0.908065,0,0,0
1722011001177,0,0,0,0,0,0,0,0,0,0,0,0,0.418021,0.025757,-0.908072,0,0,0
1722011003116,0,0,0,0,0,0,0,0,0,0,0,0,0.428391,0.026358,-0.903209,0,0,0
1722011004827,0,0,0,0,0,0,0,0,0,0,0,0,0.44047,0.0281,-0.897328,0,0,0
1722011005718,0,0,0,0,0,0,0,0,0,0,0,0,0.441638,0.029672,-0.896702,0,0,0
1722011007291,0,0,0,0,0,0,0,0,0,0,0,0,0.441454,0.029259,-0.896807,0,0,0
1722011007896,0,0,0,0,0,0,0,0,0,0,0,0,0.440969,0.027668,-0.897096,0,0,0
1722011009319,0,0,0,0,0,0,0,0,0,0,0,0,0.440558,0.027501,-0.897303,0,0,0
1722011010208,0,0,0,0,0,0,0,0,0,0,0,0,0.440317,0.027522,-0.89742,0,0,0
1722011011115,0,0,0,0,0,0,0,0,0,0,0,0,0.439971,0.027186,-0.8976,0,0,0
1722011011956,0,0,0,0,0,0,0,0,0,0,0,0,0.44327,0.026408,-0.895999,0,0,0
1722011012914,0,0,0,0,0,0,0,0,0,0,0,0,0.44902,0.025097,-0.893169,0,0,0
1722011013776,0,0,0,0,0,0,0,0,0,0,0,0,0.44872,0.025979,-0.893295,0,0,0
1722011015736,0,0,0,0,0,0,0,0,0,0,0,0,0.447561,0.025192,-0.893899,0,0,0
1722011016898,0,0,0,0,0,0,0,0,0,0,0,0,0.447444,0.024894,-0.893965,0,0,0
1722011017672,0,0,0,0,0,0,0,0,0,0,0,0,0.447833,0.024319,-0.893786,0,0,0
1722011018751,0,0,0,0,0,0,0,0,0,0,0,0,0.447216,0.024559,-0.894089,0,0,0
1722011019741,0,0,0,0,0,0,0,0,0,0,0,0,0.448785,0.024063,-0.893316,0,0,0
1722011023158,0,0,0,0,0,0,0,0,0,0,0,0,0.456672,0.026523,-0.889239,0,0,0
1722011024179,0,0,0,0,0,0,0,0,0,0,0,0,0.456074,0.026455,-0.889549,0,0,0
1722011025428,0,0,0,0,0,0,0,0,0,0,0,0,0.456217,0.027466,-0.889445,0,0,0
1722011026193,0,0,0,0,0,0,0,0,0,0,0,0,0.45595,0.026782,-0.889602,0,0,0
1722011027324,0,0,0,0,0,0,0,0,0,0,0,0,0.456249,0.02723,-0.889436,0,0,0
1722011028058,0,0,0,0,0,0,0,0,0,0,0,0,0.455564,0.026515,-0.889808,0,0,0
1722011029048,0,0,0,0,0,0,0,0,0,0,0,0,0.455928,0.029245,-0.889536,0,0,0
1722011029796,0,0,0,0,0,0,0,0,0,0,0,0,0.452604,0.031618,-0.891151,0,0,0
1722011030899,0,0,0,0,0,0,0,0,0,0,0,0,0.447492,0.034016,-0.893641,0,0,0
1722011031633,0,0,0,0,0,0,0,0,0,0,0,0,0.448488,0.034197,-0.893135,0,0,0
1722011032753,0,0,0,0,0,0,0,0,0,0,0,0,0.449808,0.034953,-0.892441,0,0,0
1722011033873,0,0,0,0,0,0,0,0,0,0,0,0,0.450815,0.037571,-0.891826,0,0,0
1722011035299,0,0,0,0,0,0,0,0,0,0,0,0,0.450965,0.038397,-0.891715,0,0,0
1722011036122,0,0,0,0,0,0,0,0,0,0,0,0,0.450443,0.037357,-0.892023,0,0,0
1722011037148,0,0,0,0,0,0,0,0,0,0,0,0,0.449862,0.036854,-0.892337,0,0,0
1722011037955,0,0,0,0,0,0,0,0,0,0,0,0,0.448544,0.037404,-0.892978,0,0,0
1722011038955,0,0,0,0,0,0,0,0,0,0,0,0,0.438854,0.036509,-0.897816,0,0,0
1722011039793,0,0,0,0,0,0,0,0,0,0,0,0,0.438034,0.03621,-0.898229,0,0,0
1722011040851,0,0,0,0,0,0,0,0,0,0,0,0,0.437947,0.035282,-0.898308,0,0,0
1722011041757,0,0,0,0,0,0,0,0,0,0,0,0,0.438381,0.035366,-0.898093,0,0,0
1722011042960,0,0,0,0,0,0,0,0,0,0,0,0,0.437714,0.035314,-0.898421,0,0,0
1722011043738,0,0,0,0,0,0,0,0,0,0,0,0,0.437876,0.034959,-0.898355,0,0,0
1722011045117,0,0,0,0,0,0,0,0,0,0,0,0,0.437351,0.035198,-0.898602,0,0,0
1722011045935,0,0,0,0,0,0,0,0,0,0,0,0,0.435372,0.034755,-0.89958,0,0,0
1722011047080,0,0,0,0,0,0,0,0,0,0,0,0,0.245945,0.028341,-0.968869,0,0,0
1722011048883,0,0,0,0,0,0,0,0,0,0,0,0,0.162641,0.029598,-0.986241,0,0,0
1722011050154,0,0,0,0,0,0,0,0,0,0,0,0,0.159814,0.027276,-0.98677,0,0,0
1722011051102,0,0,0,0,0,0,0,0,0,0,0,0,0.161476,0.026334,-0.986525,0,0,0
1722011052309,0,0,0,0,0,0,0,0,0,0,0,0,0.160218,0.025647,-0.986749,0,0,0
1722011053516,0,0,0,0,0,0,0,0,0,0,0,0,0.160342,0.027471,-0.986679,0,0,0
1722011054249,0,0,0,0,0,0,0,0,0,0,0,0,0.162703,0.025334,-0.98635,0,0,0
1722011055324,0,0,0,0,0,0,0,0,0,0,0,0,0.16276,0.027446,-0.986284,0,0,0
1722011056016,0,0,0,0,0,0,0,0,0,0,0,0,0.12507,0.025629,-0.991817,0,0,0
1722011059161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011061009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011061759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011063296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722011063983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
